# mmdd,TotalPositive,Active,Discharged,Deceased
# numbers taken are from the last report of the day
0,0,0,0,0,2020,03,24
0,0,0,0,0,2020,03,25
1,1,1,0,0,2020,03,26
0,1,1,0,0,2020,03,27
0,1,1,0,0,2020,03,28
0,1,1,0,0,2020,03,29
0,1,1,0,0,2020,03,30
0,1,1,0,0,2020,03,31
5,6,6,0,0,2020,04,01
2,8,8,0,0,2020,04,02
1,9,9,0,0,2020,04,03
1,10,10,0,0,2020,04,04
7,17,17,0,0,2020,04,05
0,17,17,0,0,2020,04,06
0,17,17,0,0,2020,04,07
3,20,20,0,0,2020,04,08
0,20,19,1,0,2020,04,09
0,20,19,1,0,2020,04,10
0,20,19,1,0,2020,04,11
1,21,20,1,0,2020,04,12
2,23,22,1,0,2020,04,13
0,23,22,1,0,2020,04,14
0,23,22,1,0,2020,04,15
0,23,22,1,0,2020,04,16
5,28,27,1,0,2020,04,17
0,28,27,1,0,2020,04,18
0,28,24,4,0,2020,04,19
25,53,49,4,0,2020,04,20
0,53,49,4,0,2020,04,21
6,59,55,4,0,2020,04,22
14,73,62,11,0,2020,04,23
0,73,62,11,0,2020,04,24
0,73,62,11,0,2020,04,25
0,73,60,13,0,2020,04,26
0,73,57,16,0,2020,04,27
1,74,58,16,0,2020,04,28
3,77,61,16,0,2020,04,29
3,80,64,16,0,2020,04,30
0,80,58,22,0,2020,05,01
0,80,56,24,0,2020,05,02
1,81,44,37,0,2020,05,03
1,82,37,45,0,2020,05,04
0,82,34,48,0,2020,05,05
0,82,14,68,0,2020,05,06
0,82,14,68,0,2020,05,07
3,85,11,74,0,2020,05,08
11,96,22,74,0,2020,05,09
16,112,38,74,0,2020,05,10
9,121,47,74,0,2020,05,11
10,131,57,74,0,2020,05,12
11,142,68,74,0,2020,05,13
9,151,74,77,0,2020,05,14
14,165,88,77,0,2020,05,15
8,173,96,77,0,2020,05,16
4,177,100,77,0,2020,05,17
15,192,110,82,0,2020,05,18
51,515,242,268,5,2020,06,20
47,562,284,272,6,2020,06,21
29,591,313,272,6,2020,06,22
26,617,336,275,6,2020,06,23
40,657,367,284,6,2020,06,24
42,699,404,289,6,2020,06,25
26,725,429,290,6,2020,06,26
84,809,493,310,6,2020,06,27
82,891,550,335,6,2020,06,28
56,947,603,338,6,2020,06,29
107,1054,679,369,6,2020,06,30
35,1089,684,399,6,2020,07,01
47,1136,719,411,6,2020,07,02
47,1183,764,411,8,2020,07,03
67,1250,777,463,10,2020,07,04
74,1324,849,463,12,2020,07,05
120,1444,857,574,13,2020,07,06
66,1510,763,732,15,2020,07,07
255,1765,846,903,16,2020,07,08
236,2001,986,998,17,2020,07,09
208,2209,1133,1057,19,2020,07,10
300,2509,1364,1126,19,2020,07,11
159,2668,1473,1174,21,2020,07,12
168,2836,1629,1183,24,2020,07,13
238,3074,1809,1236,29,2020,07,14
257,3331,2025,1273,33,2020,07,15
205,3536,2195,1303,38,2020,07,16
328,3864,2459,1362,43,2020,07,17
343,4207,2750,1413,44,2020,07,18
440,4647,3139,1462,46,2020,07,19
116,4763,3132,1580,51,2020,07,20
560,5323,3579,1685,59,2020,07,21
345,5668,2521,3083,64,2020,07,22
271,5939,2430,3442,67,2020,07,23
630,6569,2920,3581,68,2020,07,24
300,6869,2895,3901,73,2020,07,25
573,7442,3237,4128,77,2020,07,26
367,7809,3293,4432,84,2020,07,27
452,8261,3492,4680,89,2020,07,28
819,9080,4087,4898,95,2020,07,29
509,9589,4345,5143,101,2020,07,30
789,10378,4833,5437,108,2020,07,31
949,11327,5203,6010,114,2020,08,01
781,12108,5647,6344,117,2020,08,02
240,12348,5557,6671,120,2020,08,03
526,12874,5650,7097,127,2020,08,04
677,13551,5964,7452,135,2020,08,05
980,15286,6635,8498,153,2020,08,07
963,16249,6919,9169,161,2020,08,08
848,17097,7084,9842,171,2020,08,09
479,17576,7032,10367,177,2020,08,10
758,18334,7200,10945,189,2020,08,11
1235,19569,8007,11363,199,2020,08,12
963,20532,8201,12126,205,2020,08,13
987,21519,8525,12779,215,2020,08,14
959,22478,8882,13371,225,2020,08,15
981,23459,9131,14093,235,2020,08,16
458,23917,9001,14673,243,2020,08,17
990,24907,9366,15284,257,2020,08,18
830,25737,9348,16117,272,2020,08,19
836,26573,9520,16765,288,2020,08,20
1103,27676,9932,17440,304,2020,08,21
1220,28896,9938,18641,317,2020,08,22
