# mmdd,TotalPositive,Active,Discharged,Deceased
# numbers taken are from the last report of the day
0,0,0,0,0,2020,03,24
0,0,0,0,0,2020,03,25
0,0,0,0,0,2020,03,26
0,0,0,0,0,2020,03,27
0,0,0,0,0,2020,03,28
0,0,0,0,0,2020,03,29
0,0,0,0,0,2020,03,30
0,0,0,0,0,2020,03,31
15,15,15,0,0,2020,04,01
0,15,15,0,0,2020,04,02
4,19,19,0,0,2020,04,03
4,23,23,0,0,2020,04,04
0,23,23,0,0,2020,04,05
4,27,27,0,0,2020,04,06
1,28,28,0,0,2020,04,07
0,28,28,0,0,2020,04,08
1,29,29,0,0,2020,04,09
0,29,29,0,0,2020,04,10
1,30,30,0,0,2020,04,11
1,31,31,0,0,2020,04,12
0,31,31,0,0,2020,04,13
2,33,33,0,0,2020,04,14
3,36,36,0,0,2020,04,15
0,36,36,0,0,2020,04,16
1,37,24,13,0,2020,04,17
0,37,24,13,0,2020,04,18
0,37,18,19,0,2020,04,19
3,40,21,19,0,2020,04,20
6,46,27,19,0,2020,04,21
5,51,28,23,0,2020,04,22
0,51,23,28,0,2020,04,23
0,51,23,28,0,2020,04,24
4,55,27,28,0,2020,04,25
3,58,30,28,0,2020,04,26
0,58,30,28,0,2020,04,27
7,65,37,28,0,2020,04,28
4,69,41,28,0,2020,04,29
4,73,45,28,0,2020,04,30
6,79,42,37,0,2020,05,01
4,83,46,37,0,2020,05,02
0,83,46,37,0,2020,05,03
4,87,50,37,0,2020,05,04
2,89,50,39,0,2020,05,05
1,90,50,40,0,2020,05,06
6,96,56,40,0,2020,05,07
0,96,53,43,0,2020,05,08
0,96,53,43,0,2020,05,09
1,97,54,43,0,2020,05,10
0,97,52,45,0,2020,05,11
0,97,51,46,0,2020,05,12
0,97,41,56,0,2020,05,13
2,99,43,56,0,2020,05,14
2,101,38,63,0,2020,05,15
1,102,37,65,0,2020,05,16
0,102,34,68,0,2020,05,17
2,104,35,69,0,2020,05,18
15,330,188,142,0,2020,06,20
58,388,246,142,0,2020,06,21
42,430,273,157,0,2020,06,22
24,454,278,175,1,2020,06,23
24,478,272,205,1,2020,06,24
22,500,280,219,1,2020,06,25
133,633,388,244,1,2020,06,26
50,683,434,248,1,2020,06,27
111,794,513,280,1,2020,06,28
71,865,555,309,1,2020,06,29
75,940,592,347,1,2020,06,30
60,1000,619,380,1,2020,07,01
101,1101,696,404,1,2020,07,02
19,1120,693,426,1,2020,07,03
73,1193,765,426,2,2020,07,04
52,1245,801,440,4,2020,07,05
96,1341,882,455,4,2020,07,06
28,1369,892,473,4,2020,07,07
71,1440,942,494,4,2020,07,08
114,1554,958,592,4,2020,07,09
91,1645,904,737,4,2020,07,10
47,1692,837,850,5,2020,07,11
94,1786,868,913,5,2020,07,12
84,1870,875,988,7,2020,07,13
112,1982,886,1084,12,2020,07,14
112,2094,937,1143,14,2020,07,15
126,2220,997,1205,18,2020,07,16
55,2275,982,1272,21,2020,07,17
145,2420,1082,1316,22,2020,07,18
226,2646,1246,1375,25,2020,07,19
152,2798,1327,1445,26,2020,07,20
322,3120,1597,1496,27,2020,07,21
229,3349,1655,1666,28,2020,07,22
224,3573,1498,2046,29,2020,07,23
494,4067,1555,2483,29,2020,07,24
294,4361,1643,2689,29,2020,07,25
396,4757,1735,2991,31,2020,07,26
336,5093,1907,3154,32,2020,07,27
650,5743,2416,3294,33,2020,07,28
734,6477,2984,3457,36,2020,07,29
