# mmdd,TotalPositive,Active,Discharged,Deceased
# numbers taken are from the last report of the day
0,1,1,0,0,2020,03,24
0,1,1,0,0,2020,03,25
2,3,3,0,0,2020,03,26
0,3,3,0,0,2020,03,27
1,4,4,0,0,2020,03,28
0,4,4,0,0,2020,03,29
0,4,4,0,0,2020,03,30
1,5,5,0,0,2020,03,31
1,6,6,0,0,2020,04,01
9,15,15,0,0,2020,04,02
8,23,23,0,0,2020,04,03
4,27,27,0,0,2020,04,04
1,28,28,0,0,2020,04,05
1,29,27,2,0,2020,04,06
0,29,27,2,0,2020,04,07
6,35,33,2,0,2020,04,08
0,35,33,2,0,2020,04,09
0,35,33,2,0,2020,04,10
0,35,32,3,0,2020,04,11
0,35,31,4,0,2020,04,12
1,36,32,4,0,2020,04,13
8,44,37,4,3,2020,04,14
1,45,37,4,4,2020,04,15
3,48,40,4,4,2020,04,16
4,52,44,4,4,2020,04,17
18,70,61,4,5,2020,04,18
5,75,66,4,5,2020,04,19
5,80,60,14,6,2020,04,20
3,83,63,14,6,2020,04,21
3,86,64,16,6,2020,04,22
2,88,56,25,7,2020,04,23
14,102,70,25,7,2020,04,24
25,127,90,29,8,2020,04,25
52,177,140,29,8,2020,04,26
33,210,173,29,8,2020,04,27
13,223,186,29,8,2020,04,28
13,236,196,32,8,2020,04,29
10,246,206,32,8,2020,04,30
0,246,201,37,8,2020,05,01
12,258,206,44,8,2020,05,02
8,266,212,46,8,2020,05,03
12,278,224,46,8,2020,05,04
8,286,221,56,9,2020,05,05
14,300,173,117,10,2020,05,06
16,316,182,123,11,2020,05,07
6,322,185,126,11,2020,05,08
16,338,191,134,13,2020,05,09
1,339,189,137,13,2020,05,10
3,342,187,142,13,2020,05,11
4,346,155,177,14,2020,05,12
3,349,133,202,14,2020,05,13
2,351,134,203,14,2020,05,14
9,360,140,206,14,2020,05,15
7,367,142,211,14,2020,05,16
0,367,99,253,15,2020,05,17
15,382,104,263,15,2020,05,18
51,982,521,428,33,2020,06,20
66,1048,559,453,36,2020,06,21
15,1063,563,463,37,2020,06,22
33,1096,549,507,40,2020,06,23
36,1132,575,514,43,2020,06,24
47,1179,615,519,45,2020,06,25
20,1199,626,524,49,2020,06,26
53,1252,639,560,53,2020,06,27
79,1331,701,572,58,2020,06,28
52,1383,744,579,60,2020,06,29
84,1467,804,600,63,2020,06,30
52,1519,839,614,66,2020,07,01
75,1594,898,629,67,2020,07,02
17,1611,890,653,68,2020,07,03
70,1681,944,669,68,2020,07,04
62,1743,1003,671,69,2020,07,05
55,1798,1056,672,70,2020,07,06
100,1898,828,1000,70,2020,07,07
70,1968,651,1245,72,2020,07,08
127,2095,725,1297,73,2020,07,09
80,2175,708,1392,75,2020,07,10
123,2298,781,1440,77,2020,07,11
206,2504,959,1465,80,2020,07,12
111,2615,691,1841,83,2020,07,13
129,2744,774,1887,83,2020,07,14
108,2852,807,1960,85,2020,07,15
132,2984,872,2027,85,2020,07,16
37,3021,827,2108,86,2020,07,17
130,3151,910,2147,94,2020,07,18
397,3548,1240,2207,101,2020,07,19
129,3677,1301,2268,108,2020,07,20
424,4101,1611,2382,108,2020,07,21
151,4252,1679,2455,118,2020,07,22
230,4482,1098,3260,124,2020,07,23
359,4841,1156,3552,133,2020,07,24
407,5248,1188,3921,139,2020,07,25
332,5580,1376,4060,144,2020,07,26
127,5707,1362,4196,149,2020,07,27
293,6000,1557,4290,153,2020,07,28
259,6259,1667,4435,157,2020,07,29
271,6530,1821,4549,160,2020,07,30
313,6843,2041,4641,161,2020,07,31
357,7200,2308,4728,164,2020,08,01
379,7579,2540,4864,175,2020,08,02
240,7819,2626,5015,178,2020,08,03
420,8239,2759,5293,187,2020,08,04
440,8679,2955,5532,192,2020,08,05
420,9462,3250,6008,204,2020,08,07
391,9853,3398,6247,208,2020,08,08
439,10292,3618,6462,212,2020,08,09
146,10438,3651,6575,212,2020,08,10
342,10780,3818,6747,215,2020,08,11
335,11115,3907,6991,217,2020,08,12
330,11445,3956,7271,218,2020,08,13
338,11783,4009,7554,220,2020,08,14
298,12081,3772,8086,223,2020,08,15
263,12344,3391,8727,226,2020,08,16
135,12479,3042,9208,229,2020,08,17
281,12760,2863,9665,232,2020,08,18
281,13041,2636,10170,235,2020,08,19
195,13236,2467,10532,237,2020,08,20
265,13501,2374,10887,240,2020,08,21
232,13733,2159,11331,243,2020,08,22
142,13875,2083,11546,246,2020,08,23
154,14029,2024,11754,251,2020,08,24
322,14351,1953,12143,255,2020,08,25
299,14650,1993,12397,260,2020,08,26
316,14966,2101,12601,264,2020,08,27
414,15380,2289,12822,269,2020,08,28
362,15742,2385,13086,271,2020,08,29
383,16125,2441,13408,276,2020,08,30
159,16284,2281,13725,278,2020,08,31
311,16595,2240,14073,282,2020,09,01
397,16992,2482,14222,288,2020,09,02
318,17310,2550,14465,295,2020,09,03
378,17688,2652,14736,300,2020,09,04
337,18025,2645,15076,304,2020,09,05
457,18482,2732,15442,308,2020,09,06
