# mmdd,TotalPositive,Active,Discharged,Deceased
# numbers taken are from the last report of the day
0,1,1,0,0,2020,03,24
0,1,1,0,0,2020,03,25
0,1,1,0,0,2020,03,26
0,1,1,0,0,2020,03,27
0,1,1,0,0,2020,03,28
0,1,1,0,0,2020,03,29
2,3,3,0,0,2020,03,30
1,4,4,0,0,2020,03,31
2,6,6,0,0,2020,04,01
3,9,9,0,0,2020,04,02
0,9,9,0,0,2020,04,03
2,11,11,0,0,2020,04,04
0,11,11,0,0,2020,04,05
0,11,10,1,0,2020,04,06
0,11,10,1,0,2020,04,07
0,11,10,1,0,2020,04,08
1,12,11,1,0,2020,04,09
5,17,16,1,0,2020,04,10
0,17,16,1,0,2020,04,11
0,17,16,1,0,2020,04,12
0,17,16,1,0,2020,04,13
0,17,14,3,0,2020,04,14
0,17,14,3,0,2020,04,15
0,17,14,3,0,2020,04,16
0,17,14,3,0,2020,04,17
2,19,13,6,0,2020,04,18
5,24,16,8,0,2020,04,19
2,26,18,8,0,2020,04,20
0,26,18,8,0,2020,04,21
0,26,18,8,0,2020,04,22
6,32,24,8,0,2020,04,23
2,34,26,8,0,2020,04,24
3,37,25,12,0,2020,04,25
2,39,27,12,0,2020,04,26
0,39,27,12,0,2020,04,27
0,39,27,12,0,2020,04,28
1,40,28,12,0,2020,04,29
2,42,28,14,0,2020,04,30
0,42,25,17,0,2020,05,01
3,45,28,17,0,2020,05,02
0,45,25,20,0,2020,05,03
0,45,23,22,0,2020,05,04
0,45,23,22,0,2020,05,05
1,46,20,26,0,2020,05,06
0,46,20,26,0,2020,05,07
0,46,20,26,0,2020,05,08
0,46,17,29,0,2020,05,09
0,46,15,31,0,2020,05,10
0,46,15,31,0,2020,05,11
1,47,16,31,0,2020,05,12
4,51,16,35,0,2020,05,13
0,51,16,35,0,2020,05,14
1,52,17,35,0,2020,05,15
0,52,14,38,0,2020,05,16
0,52,13,39,0,2020,05,17
5,57,14,43,0,2020,05,18
41,485,213,267,5,2020,06,20
70,555,258,292,5,2020,06,21
64,619,322,292,5,2020,06,22
87,706,408,293,5,2020,06,23
54,760,450,305,5,2020,06,24
64,824,510,308,6,2020,06,25
12,836,519,311,6,2020,06,26
109,945,623,315,7,2020,06,27
57,1002,666,329,7,2020,06,28
72,1074,728,339,7,2020,06,29
55,1129,781,341,7,2020,06,30
80,1209,852,350,7,2020,07,01
